Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
67817,15/12/2019,Shopping Ibirapuera,Terno,1,700,700
67817,15/12/2019,Shopping Ibirapuera,Short Xadrez,1,100,100
67817,15/12/2019,Shopping Ibirapuera,Calça Listrado,2,181,362
67818,15/12/2019,Parque Dom Pedro Shopping,Polo Listrado,2,149,298
67818,15/12/2019,Parque Dom Pedro Shopping,Camisa Gola V Linho,1,145,145
67819,15/12/2019,Novo Shopping Ribeirão Preto,Meia Listrado,1,37,37
67821,15/12/2019,Shopping Center Interlagos,Calça Estampa,4,177,708
67821,15/12/2019,Shopping Center Interlagos,Relógio Estampa,5,219,1095
67822,15/12/2019,Shopping Iguatemi Fortaleza,Sapato Linho,3,391,1173
67823,15/12/2019,Shopping Center Interlagos,Relógio Listrado,2,218,436
67824,15/12/2019,Passei das Águas Shopping,Bermuda Estampa,3,169,507
67824,15/12/2019,Passei das Águas Shopping,Short Estampa,5,96,480
67825,15/12/2019,Shopping Iguatemi Fortaleza,Sapato,2,350,700
67826,15/12/2019,Iguatemi Esplanada,Sunga Linho,1,149,149
67826,15/12/2019,Iguatemi Esplanada,Terno Estampa,5,706,3530
67826,15/12/2019,Iguatemi Esplanada,Casaco Liso,5,255,1275
67827,15/12/2019,Iguatemi Campinas,Short Estampa,3,96,288
67828,15/12/2019,Center Shopping Uberlândia,Polo,2,130,260
67830,15/12/2019,Salvador Shopping,Cinto Estampa,1,209,209
67830,15/12/2019,Salvador Shopping,Mochila Linho,1,311,311
67830,15/12/2019,Salvador Shopping,Short,1,90,90
67831,15/12/2019,Salvador Shopping,Bermuda Linho,1,195,195
67832,15/12/2019,Novo Shopping Ribeirão Preto,Short Liso,1,108,108
67833,15/12/2019,Iguatemi Esplanada,Meia Estampa,2,50,100
67834,15/12/2019,Shopping SP Market,Cueca Xadrez,1,60,60
67834,15/12/2019,Shopping SP Market,Tênis,1,250,250
67835,15/12/2019,Center Shopping Uberlândia,Chinelo Xadrez,1,66,66
67836,15/12/2019,Center Shopping Uberlândia,Gorro Estampa,1,93,93
67836,15/12/2019,Center Shopping Uberlândia,Camisa Gola V,1,100,100
67837,15/12/2019,Rio Mar Recife,Sapato Estampa,3,358,1074
67838,15/12/2019,Shopping Iguatemi Fortaleza,Camisa Gola V,2,100,200
67838,15/12/2019,Shopping Iguatemi Fortaleza,Camisa Linho,1,141,141
67838,15/12/2019,Shopping Iguatemi Fortaleza,Relógio Linho,3,240,720
67839,15/12/2019,Iguatemi Campinas,Terno,5,700,3500
67840,15/12/2019,Shopping Recife,Casaco,5,250,1250
67840,15/12/2019,Shopping Recife,Mochila Linho,1,311,311
67841,15/12/2019,Shopping Midway Mall,Meia Liso,1,38,38
67841,15/12/2019,Shopping Midway Mall,Camisa Liso,3,105,315
67842,15/12/2019,Shopping Center Interlagos,Terno,4,700,2800
67844,15/12/2019,Norte Shopping,Relógio Xadrez,2,214,428
67845,15/12/2019,Shopping Iguatemi Fortaleza,Pulseira Listrado,2,79,158
67846,15/12/2019,Bourbon Shopping SP,Sunga,5,100,500
67847,15/12/2019,Novo Shopping Ribeirão Preto,Chinelo Xadrez,2,66,132
67849,15/12/2019,Novo Shopping Ribeirão Preto,Terno Linho,1,750,750
67849,15/12/2019,Novo Shopping Ribeirão Preto,Bermuda Liso,2,157,314
67849,15/12/2019,Novo Shopping Ribeirão Preto,Camisa Xadrez,5,105,525
67850,15/12/2019,Shopping Morumbi,Camisa Xadrez,5,105,525
67850,15/12/2019,Shopping Morumbi,Polo Liso,2,137,274
67850,15/12/2019,Shopping Morumbi,Camisa Gola V,3,100,300
67852,15/12/2019,Shopping Midway Mall,Polo Estampa,4,138,552
67854,15/12/2019,Shopping Midway Mall,Calça,2,170,340
67855,15/12/2019,Iguatemi Esplanada,Cinto Estampa,1,209,209
67855,15/12/2019,Iguatemi Esplanada,Pulseira Listrado,1,79,79
67855,15/12/2019,Iguatemi Esplanada,Cinto Estampa,1,209,209
67858,15/12/2019,Iguatemi Campinas,Sunga,4,100,400
67858,15/12/2019,Iguatemi Campinas,Gorro Linho,2,124,248
67858,15/12/2019,Iguatemi Campinas,Short Linho,1,133,133
67858,15/12/2019,Iguatemi Campinas,Bermuda Linho,3,195,585
67859,15/12/2019,Parque Dom Pedro Shopping,Cinto Linho,2,248,496
67860,15/12/2019,Shopping SP Market,Meia Liso,5,38,190
67860,15/12/2019,Shopping SP Market,Casaco,1,250,250
67860,15/12/2019,Shopping SP Market,Camisa Gola V Estampa,2,118,236
67860,15/12/2019,Shopping SP Market,Camisa Listrado,3,108,324
67861,15/12/2019,Center Shopping Uberlândia,Cinto Estampa,2,209,418
67862,15/12/2019,Center Shopping Uberlândia,Chinelo Listrado,1,73,73
67863,15/12/2019,Center Shopping Uberlândia,Pulseira Linho,1,114,114
67865,15/12/2019,Shopping União de Osasco,Casaco Xadrez,2,259,518
67865,15/12/2019,Shopping União de Osasco,Gorro Linho,3,124,372
67865,15/12/2019,Shopping União de Osasco,Terno Linho,1,750,750
67866,15/12/2019,Salvador Shopping,Bermuda Estampa,2,169,338
67866,15/12/2019,Salvador Shopping,Sunga Linho,2,149,298
67866,15/12/2019,Salvador Shopping,Bermuda Estampa,2,169,338
67867,15/12/2019,Shopping União de Osasco,Sapato Xadrez,3,368,1104
67868,15/12/2019,Shopping Ibirapuera,Mochila,1,270,270
67869,15/12/2019,Salvador Shopping,Pulseira Xadrez,5,87,435
67870,15/12/2019,Shopping Center Leste Aricanduva,Meia Listrado,2,37,74
67871,15/12/2019,Iguatemi Esplanada,Camisa Estampa,2,113,226
67872,15/12/2019,Shopping Vila Velha,Pulseira Linho,1,114,114
67873,15/12/2019,Rio Mar Recife,Polo Xadrez,1,142,142
67875,15/12/2019,Bourbon Shopping SP,Camiseta,1,180,180
67879,15/12/2019,Norte Shopping,Camisa Estampa,1,113,113
67879,15/12/2019,Norte Shopping,Sunga Liso,3,114,342
67879,15/12/2019,Norte Shopping,Mochila Estampa,2,277,554
67880,15/12/2019,Shopping Ibirapuera,Camisa Gola V Liso,1,118,118
67881,15/12/2019,Shopping Barra,Casaco,2,250,500
67883,15/12/2019,Center Shopping Uberlândia,Bermuda Xadrez,1,155,155
67883,15/12/2019,Center Shopping Uberlândia,Mochila,3,270,810
67884,15/12/2019,Iguatemi Esplanada,Camisa Xadrez,1,105,105
67884,15/12/2019,Iguatemi Esplanada,Gorro Listrado,2,97,194
67885,15/12/2019,Shopping Iguatemi Fortaleza,Cinto,5,200,1000
67886,15/12/2019,Norte Shopping,Camiseta Estampa,5,196,980
67886,15/12/2019,Norte Shopping,Calça Xadrez,1,185,185
67886,15/12/2019,Norte Shopping,Sapato Xadrez,3,368,1104
67887,15/12/2019,Shopping Morumbi,Terno,2,700,1400
67888,15/12/2019,Parque Dom Pedro Shopping,Mochila Linho,4,311,1244
67888,15/12/2019,Parque Dom Pedro Shopping,Chinelo Liso,1,71,71
67889,15/12/2019,Shopping Recife,Tênis,1,250,250
67889,15/12/2019,Shopping Recife,Cueca,2,50,100
67890,15/12/2019,Palladium Shopping Curitiba,Mochila,4,270,1080
67890,15/12/2019,Palladium Shopping Curitiba,Camiseta Liso,2,187,374
67890,15/12/2019,Palladium Shopping Curitiba,Sapato,3,350,1050
67890,15/12/2019,Palladium Shopping Curitiba,Relógio Estampa,3,219,657
67890,15/12/2019,Palladium Shopping Curitiba,Cinto Estampa,1,209,209
67892,15/12/2019,Novo Shopping Ribeirão Preto,Camiseta Liso,5,187,935
67894,15/12/2019,Shopping Barra,Chinelo Liso,2,71,142
67895,15/12/2019,Rio Mar Shopping Fortaleza,Mochila Xadrez,1,283,283
67896,15/12/2019,Rio Mar Recife,Casaco Xadrez,2,259,518
67897,15/12/2019,Shopping Center Leste Aricanduva,Cueca Xadrez,1,60,60
67897,15/12/2019,Shopping Center Leste Aricanduva,Camisa Listrado,2,108,216
67897,15/12/2019,Shopping Center Leste Aricanduva,Chinelo Liso,1,71,71
67897,15/12/2019,Shopping Center Leste Aricanduva,Short Liso,1,108,108
67898,15/12/2019,Center Shopping Uberlândia,Short Estampa,2,96,192
67898,15/12/2019,Center Shopping Uberlândia,Chinelo Liso,1,71,71
67898,15/12/2019,Center Shopping Uberlândia,Meia Listrado,1,37,37
67900,15/12/2019,Passei das Águas Shopping,Relógio,3,200,600
67901,15/12/2019,Shopping Eldorado,Cinto Xadrez,1,215,215
67902,15/12/2019,Shopping Center Interlagos,Cueca Xadrez,1,60,60
67902,15/12/2019,Shopping Center Interlagos,Pulseira Estampa,2,87,174
67902,15/12/2019,Shopping Center Interlagos,Sapato Linho,4,391,1564
67903,15/12/2019,Parque Dom Pedro Shopping,Polo Estampa,4,138,552
67903,15/12/2019,Parque Dom Pedro Shopping,Camisa Gola V Liso,4,118,472
67903,15/12/2019,Parque Dom Pedro Shopping,Calça Xadrez,2,185,370
67904,15/12/2019,Shopping Center Interlagos,Casaco Listrado,4,269,1076
67904,15/12/2019,Shopping Center Interlagos,Polo,1,130,130
67905,15/12/2019,Parque Dom Pedro Shopping,Cinto Estampa,1,209,209
67905,15/12/2019,Parque Dom Pedro Shopping,Bermuda Xadrez,4,155,620
67905,15/12/2019,Parque Dom Pedro Shopping,Cueca Linho,5,93,465
67905,15/12/2019,Parque Dom Pedro Shopping,Tênis Linho,1,294,294
67906,15/12/2019,Salvador Shopping,Sunga,1,100,100
67906,15/12/2019,Salvador Shopping,Cinto Estampa,2,209,418
67906,15/12/2019,Salvador Shopping,Sunga Xadrez,2,116,232
67906,15/12/2019,Salvador Shopping,Camisa Liso,1,105,105
67907,15/12/2019,Iguatemi Esplanada,Camisa,5,100,500
67907,15/12/2019,Iguatemi Esplanada,Sunga Xadrez,2,116,232
67907,15/12/2019,Iguatemi Esplanada,Polo Estampa,3,138,414
67908,15/12/2019,Shopping Vila Velha,Chinelo Linho,1,105,105
67909,15/12/2019,Shopping Vila Velha,Camisa Gola V Listrado,1,116,116
67910,15/12/2019,Parque Dom Pedro Shopping,Tênis Linho,1,294,294
67911,15/12/2019,Bourbon Shopping SP,Mochila Liso,3,276,828
67913,15/12/2019,Palladium Shopping Curitiba,Short Estampa,2,96,192
67914,15/12/2019,Shopping Vila Velha,Sunga Linho,2,149,298
67915,15/12/2019,Iguatemi Esplanada,Short Linho,2,133,266
67917,15/12/2019,Shopping União de Osasco,Casaco Estampa,1,256,256
67918,15/12/2019,Shopping SP Market,Calça Listrado,5,181,905
67919,15/12/2019,Rio Mar Recife,Camisa Gola V Estampa,4,118,472
67919,15/12/2019,Rio Mar Recife,Camisa Listrado,3,108,324
67921,15/12/2019,Norte Shopping,Sunga Estampa,1,120,120
67921,15/12/2019,Norte Shopping,Short Listrado,2,102,204
67922,15/12/2019,Shopping Morumbi,Sapato Listrado,1,363,363
67924,15/12/2019,Salvador Shopping,Terno Xadrez,1,709,709
67924,15/12/2019,Salvador Shopping,Camisa Linho,2,141,282
67925,15/12/2019,Ribeirão Shopping,Mochila Linho,1,311,311
67925,15/12/2019,Ribeirão Shopping,Camisa Gola V Xadrez,2,107,214
67925,15/12/2019,Ribeirão Shopping,Casaco Linho,3,299,897
67926,15/12/2019,Shopping Morumbi,Gorro Estampa,3,93,279
67926,15/12/2019,Shopping Morumbi,Gorro Liso,3,92,276
67926,15/12/2019,Shopping Morumbi,Bermuda Estampa,1,169,169
67927,15/12/2019,Palladium Shopping Curitiba,Camiseta Liso,2,187,374
67928,15/12/2019,Iguatemi Esplanada,Calça Xadrez,3,185,555
67929,15/12/2019,Center Shopping Uberlândia,Terno Xadrez,1,709,709
67929,15/12/2019,Center Shopping Uberlândia,Pulseira,1,70,70
67930,15/12/2019,Passei das Águas Shopping,Camiseta,1,180,180
67932,15/12/2019,Palladium Shopping Curitiba,Tênis Listrado,2,262,524
67933,15/12/2019,Shopping Vila Velha,Relógio Listrado,1,218,218
67934,15/12/2019,Bourbon Shopping SP,Polo,1,130,130
67935,15/12/2019,Rio Mar Shopping Fortaleza,Polo Linho,3,176,528
67936,15/12/2019,Norte Shopping,Terno,3,700,2100
67937,15/12/2019,Bourbon Shopping SP,Camisa Liso,4,105,420
67938,15/12/2019,Novo Shopping Ribeirão Preto,Calça Listrado,4,181,724
67939,15/12/2019,Ribeirão Shopping,Casaco Liso,1,255,255
67941,15/12/2019,Bourbon Shopping SP,Relógio Xadrez,2,214,428
67941,15/12/2019,Bourbon Shopping SP,Meia,3,30,90
67942,15/12/2019,Shopping Recife,Sapato Estampa,2,358,716
67943,15/12/2019,Rio Mar Recife,Tênis Listrado,1,262,262
67943,15/12/2019,Rio Mar Recife,Cinto Linho,1,248,248
67943,15/12/2019,Rio Mar Recife,Camisa Listrado,4,108,432
67944,15/12/2019,Rio Mar Shopping Fortaleza,Terno Listrado,1,709,709
67944,15/12/2019,Rio Mar Shopping Fortaleza,Mochila Estampa,1,277,277
67945,15/12/2019,Shopping Vila Velha,Bermuda Linho,1,195,195
67946,15/12/2019,Ribeirão Shopping,Mochila Listrado,2,275,550
67947,15/12/2019,Shopping Morumbi,Sapato Estampa,1,358,358
67947,15/12/2019,Shopping Morumbi,Gorro,5,80,400
67948,15/12/2019,Shopping União de Osasco,Gorro Xadrez,2,85,170
67948,15/12/2019,Shopping União de Osasco,Casaco Listrado,3,269,807
67948,15/12/2019,Shopping União de Osasco,Relógio Linho,4,240,960
67949,15/12/2019,Rio Mar Recife,Bermuda Xadrez,1,155,155
67950,15/12/2019,Shopping Midway Mall,Short Listrado,2,102,204
67951,15/12/2019,Center Shopping Uberlândia,Polo Estampa,1,138,138
67951,15/12/2019,Center Shopping Uberlândia,Calça Estampa,1,177,177
67952,15/12/2019,Rio Mar Shopping Fortaleza,Casaco Linho,1,299,299
67952,15/12/2019,Rio Mar Shopping Fortaleza,Camiseta Xadrez,5,200,1000
67953,15/12/2019,Shopping Morumbi,Mochila Estampa,3,277,831
67954,15/12/2019,Shopping Center Interlagos,Bermuda Estampa,1,169,169
67954,15/12/2019,Shopping Center Interlagos,Tênis Xadrez,4,259,1036
67954,15/12/2019,Shopping Center Interlagos,Relógio Listrado,5,218,1090
67956,15/12/2019,Shopping Ibirapuera,Relógio Linho,2,240,480
67956,15/12/2019,Shopping Ibirapuera,Sunga Xadrez,5,116,580
67956,15/12/2019,Shopping Ibirapuera,Pulseira Estampa,3,87,261
67956,15/12/2019,Shopping Ibirapuera,Camisa Gola V Linho,3,145,435
67956,15/12/2019,Shopping Ibirapuera,Casaco Liso,1,255,255
67957,15/12/2019,Rio Mar Shopping Fortaleza,Terno Xadrez,1,709,709
67959,15/12/2019,Shopping Barra,Sunga Xadrez,4,116,464
67959,15/12/2019,Shopping Barra,Terno Estampa,3,706,2118
67963,15/12/2019,Shopping Midway Mall,Terno Estampa,1,706,706
67964,15/12/2019,Center Shopping Uberlândia,Chinelo Xadrez,5,66,330
67964,15/12/2019,Center Shopping Uberlândia,Camiseta Xadrez,1,200,200
67965,15/12/2019,Salvador Shopping,Sapato,2,350,700
67966,15/12/2019,Iguatemi Esplanada,Mochila,4,270,1080
67966,15/12/2019,Iguatemi Esplanada,Pulseira Linho,2,114,228
67967,15/12/2019,Bourbon Shopping SP,Gorro Estampa,2,93,186
67967,15/12/2019,Bourbon Shopping SP,Bermuda Listrado,2,163,326
67967,15/12/2019,Bourbon Shopping SP,Mochila Liso,4,276,1104
67968,15/12/2019,Iguatemi Esplanada,Cueca Linho,2,93,186
67970,15/12/2019,Bourbon Shopping SP,Pulseira Linho,3,114,342
67970,15/12/2019,Bourbon Shopping SP,Camisa Gola V Linho,1,145,145
67971,15/12/2019,Iguatemi Campinas,Relógio Estampa,2,219,438
67971,15/12/2019,Iguatemi Campinas,Cinto Linho,1,248,248
67971,15/12/2019,Iguatemi Campinas,Camiseta Estampa,2,196,392
67972,15/12/2019,Passei das Águas Shopping,Camisa Gola V Linho,2,145,290
67973,15/12/2019,Iguatemi Esplanada,Gorro Linho,2,124,248
67973,15/12/2019,Iguatemi Esplanada,Camisa Gola V Listrado,1,116,116
67974,15/12/2019,Shopping Morumbi,Gorro Xadrez,2,85,170
67974,15/12/2019,Shopping Morumbi,Cinto Listrado,4,214,856
67975,15/12/2019,Shopping Vila Velha,Cinto Linho,5,248,1240
67975,15/12/2019,Shopping Vila Velha,Sunga Linho,5,149,745
67975,15/12/2019,Shopping Vila Velha,Calça Liso,1,190,190
67977,15/12/2019,Parque Dom Pedro Shopping,Terno Liso,2,720,1440
67979,15/12/2019,Center Shopping Uberlândia,Mochila,1,270,270
67979,15/12/2019,Center Shopping Uberlândia,Sunga Linho,1,149,149
67980,15/12/2019,Shopping Iguatemi Fortaleza,Cinto Xadrez,1,215,215
67981,15/12/2019,Shopping Iguatemi Fortaleza,Meia Linho,3,78,234
67982,15/12/2019,Iguatemi Esplanada,Cinto Listrado,1,214,214
67982,15/12/2019,Iguatemi Esplanada,Cinto Linho,3,248,744
67983,15/12/2019,Shopping Eldorado,Relógio Linho,1,240,240
67985,15/12/2019,Ribeirão Shopping,Chinelo Listrado,2,73,146
67986,16/12/2019,Rio Mar Shopping Fortaleza,Bermuda Listrado,2,163,326
67987,16/12/2019,Passei das Águas Shopping,Chinelo,2,60,120
67988,16/12/2019,Iguatemi Esplanada,Polo Listrado,1,149,149
67989,16/12/2019,Iguatemi Esplanada,Mochila Linho,5,311,1555
67992,16/12/2019,Shopping Morumbi,Cueca Estampa,2,66,132
67993,16/12/2019,Shopping SP Market,Camiseta Linho,2,223,446
67993,16/12/2019,Shopping SP Market,Cinto Xadrez,1,215,215
67993,16/12/2019,Shopping SP Market,Cinto Xadrez,1,215,215
67993,16/12/2019,Shopping SP Market,Cueca Liso,3,69,207
67995,16/12/2019,Shopping Vila Velha,Camisa Gola V Linho,1,145,145
67996,16/12/2019,Norte Shopping,Camisa Liso,1,105,105
67997,16/12/2019,Palladium Shopping Curitiba,Bermuda Linho,1,195,195
67997,16/12/2019,Palladium Shopping Curitiba,Cueca Listrado,2,67,134
67998,16/12/2019,Shopping União de Osasco,Meia Listrado,4,37,148
67999,16/12/2019,Shopping Eldorado,Mochila,1,270,270
67999,16/12/2019,Shopping Eldorado,Bermuda,2,150,300
67999,16/12/2019,Shopping Eldorado,Camisa Gola V Liso,1,118,118
68002,16/12/2019,Shopping Midway Mall,Camiseta Listrado,1,197,197
68002,16/12/2019,Shopping Midway Mall,Sapato Linho,3,391,1173
68003,16/12/2019,Shopping Eldorado,Relógio Xadrez,2,214,428
68005,16/12/2019,Passei das Águas Shopping,Camiseta,5,180,900
68005,16/12/2019,Passei das Águas Shopping,Camisa Gola V Liso,3,118,354
68006,16/12/2019,Salvador Shopping,Tênis Estampa,2,256,512
68006,16/12/2019,Salvador Shopping,Chinelo,3,60,180
68008,16/12/2019,Iguatemi Campinas,Pulseira Xadrez,1,87,87
68009,16/12/2019,Palladium Shopping Curitiba,Pulseira,1,70,70
68010,16/12/2019,Center Shopping Uberlândia,Polo Estampa,5,138,690
68011,16/12/2019,Shopping Iguatemi Fortaleza,Terno Liso,1,720,720
68011,16/12/2019,Shopping Iguatemi Fortaleza,Cueca Listrado,2,67,134
68012,16/12/2019,Ribeirão Shopping,Pulseira Estampa,1,87,87
68013,16/12/2019,Shopping SP Market,Camiseta,3,180,540
68013,16/12/2019,Shopping SP Market,Relógio Linho,4,240,960
68014,16/12/2019,Shopping Barra,Camiseta Linho,5,223,1115
68014,16/12/2019,Shopping Barra,Relógio Listrado,2,218,436
68014,16/12/2019,Shopping Barra,Pulseira,5,70,350
68017,16/12/2019,Bourbon Shopping SP,Tênis Estampa,2,256,512
68018,16/12/2019,Shopping SP Market,Bermuda Linho,4,195,780
68018,16/12/2019,Shopping SP Market,Bermuda Liso,3,157,471
68021,16/12/2019,Passei das Águas Shopping,Camisa Gola V Estampa,4,118,472
68021,16/12/2019,Passei das Águas Shopping,Bermuda Listrado,2,163,326
68023,16/12/2019,Parque Dom Pedro Shopping,Polo Listrado,4,149,596
68024,16/12/2019,Shopping Barra,Gorro Linho,1,124,124
68025,16/12/2019,Iguatemi Campinas,Short Linho,2,133,266
68026,16/12/2019,Novo Shopping Ribeirão Preto,Gorro Liso,3,92,276
68026,16/12/2019,Novo Shopping Ribeirão Preto,Short Liso,1,108,108
68027,16/12/2019,Salvador Shopping,Cueca Xadrez,2,60,120
68027,16/12/2019,Salvador Shopping,Gorro Estampa,1,93,93
68028,16/12/2019,Norte Shopping,Pulseira Listrado,5,79,395
68030,16/12/2019,Center Shopping Uberlândia,Relógio Estampa,2,219,438
68030,16/12/2019,Center Shopping Uberlândia,Polo Linho,4,176,704
68031,16/12/2019,Shopping Iguatemi Fortaleza,Short,1,90,90
68032,16/12/2019,Shopping Iguatemi Fortaleza,Pulseira Listrado,4,79,316
68032,16/12/2019,Shopping Iguatemi Fortaleza,Gorro Linho,3,124,372
68033,16/12/2019,Shopping Ibirapuera,Mochila Linho,3,311,933
68034,16/12/2019,Norte Shopping,Camisa Linho,3,141,423
68035,16/12/2019,Shopping Eldorado,Gorro Linho,5,124,620
68035,16/12/2019,Shopping Eldorado,Short Linho,2,133,266
68035,16/12/2019,Shopping Eldorado,Relógio Listrado,1,218,218
68037,16/12/2019,Shopping Center Interlagos,Mochila Estampa,1,277,277
68038,16/12/2019,Norte Shopping,Cinto Liso,1,209,209
68038,16/12/2019,Norte Shopping,Camiseta Listrado,1,197,197
68038,16/12/2019,Norte Shopping,Sapato Listrado,2,363,726
68040,16/12/2019,Rio Mar Recife,Casaco Xadrez,2,259,518
68041,16/12/2019,Shopping Center Interlagos,Meia,2,30,60
68041,16/12/2019,Shopping Center Interlagos,Short Estampa,2,96,192
68041,16/12/2019,Shopping Center Interlagos,Pulseira Estampa,2,87,174
68042,16/12/2019,Shopping União de Osasco,Mochila Estampa,4,277,1108
68045,16/12/2019,Iguatemi Esplanada,Terno Linho,1,750,750
68045,16/12/2019,Iguatemi Esplanada,Tênis Estampa,1,256,256
68046,16/12/2019,Shopping Iguatemi Fortaleza,Mochila Estampa,5,277,1385
68047,16/12/2019,Palladium Shopping Curitiba,Cinto Liso,1,209,209
68048,16/12/2019,Iguatemi Campinas,Sapato Liso,5,368,1840
68049,16/12/2019,Shopping Morumbi,Short Linho,2,133,266
68049,16/12/2019,Shopping Morumbi,Camisa Gola V Listrado,3,116,348
68050,16/12/2019,Shopping União de Osasco,Relógio Xadrez,1,214,214
68050,16/12/2019,Shopping União de Osasco,Relógio,3,200,600
68050,16/12/2019,Shopping União de Osasco,Cinto Listrado,3,214,642
68051,16/12/2019,Shopping União de Osasco,Polo Liso,1,137,137
68052,16/12/2019,Shopping Ibirapuera,Gorro Xadrez,4,85,340
68052,16/12/2019,Shopping Ibirapuera,Short Xadrez,1,100,100
68054,16/12/2019,Passei das Águas Shopping,Gorro Liso,2,92,184
68054,16/12/2019,Passei das Águas Shopping,Tênis Estampa,2,256,512
68055,16/12/2019,Iguatemi Campinas,Tênis Xadrez,3,259,777
68056,16/12/2019,Ribeirão Shopping,Terno Linho,2,750,1500
68056,16/12/2019,Ribeirão Shopping,Meia Xadrez,5,41,205
68060,16/12/2019,Shopping Morumbi,Bermuda Linho,5,195,975
68061,16/12/2019,Parque Dom Pedro Shopping,Polo Estampa,3,138,414
68062,16/12/2019,Passei das Águas Shopping,Terno Estampa,3,706,2118
68062,16/12/2019,Passei das Águas Shopping,Pulseira Liso,1,87,87
68063,16/12/2019,Shopping Center Interlagos,Pulseira Liso,2,87,174
68064,16/12/2019,Parque Dom Pedro Shopping,Relógio Liso,3,216,648
68065,16/12/2019,Parque Dom Pedro Shopping,Chinelo Listrado,1,73,73
68066,16/12/2019,Shopping Eldorado,Mochila Linho,1,311,311
68067,16/12/2019,Iguatemi Esplanada,Camisa Estampa,2,113,226
68068,16/12/2019,Shopping Eldorado,Polo Xadrez,3,142,426
68069,16/12/2019,Shopping Eldorado,Mochila Linho,1,311,311
68069,16/12/2019,Shopping Eldorado,Sunga Linho,1,149,149
68070,16/12/2019,Novo Shopping Ribeirão Preto,Terno Listrado,1,709,709
68071,16/12/2019,Rio Mar Recife,Terno Listrado,4,709,2836
68072,16/12/2019,Rio Mar Recife,Short Xadrez,4,100,400
68074,16/12/2019,Iguatemi Esplanada,Cueca Linho,2,93,186
68075,16/12/2019,Parque Dom Pedro Shopping,Polo Estampa,1,138,138
68075,16/12/2019,Parque Dom Pedro Shopping,Sunga Linho,1,149,149
68077,16/12/2019,Shopping Center Interlagos,Pulseira Listrado,3,79,237
